player_id,minutes_played,total_passes,accurate_passes,key_passes,through_balls,assists,progressive_passes,progressive_carries,passes_into_final_third,passes_into_penalty_area,successful_dribbles,total_dribbles,shots,tackles,tackles_successful,interceptions,ball_recoveries,clearances,aerials_won,aerials_total,shots_blocked,crosses,crosses_successful,possession_lost,touches,touches_final_third,forward_passes,penalty_area_touches,half_space_passes,possession_won_final_third,carries_into_final_third,ball_winning_x_sum,ball_winning_count,appearances,player_name,team_name,team_id,position,age,league,key_passes_p90,through_balls_p90,assists_p90,progressive_passes_p90,progressive_carries_p90,passes_into_final_third_p90,passes_into_penalty_area_p90,successful_dribbles_p90,total_dribbles_p90,shots_p90,tackles_p90,tackles_successful_p90,interceptions_p90,ball_recoveries_p90,clearances_p90,aerials_won_p90,aerials_total_p90,shots_blocked_p90,crosses_p90,crosses_successful_p90,possession_lost_p90,touches_p90,touches_final_third_p90,total_passes_p90,accurate_passes_p90,penalty_area_touches_p90,half_space_passes_p90,possession_won_final_third_p90,carries_into_final_third_p90,forward_passes_p90,pass_accuracy,dribble_success_rate,aerial_win_rate,tackle_success_rate,cross_accuracy,possession_won,possession_won_p90,forward_pass_pct,ball_winning_height,shot_creating_actions_p90,def_actions_p90,direct_creation_p90,key_passes_p90_league_pct,key_passes_p90_pct,forward_pass_pct_league_pct,forward_pass_pct_pct,crosses_p90_league_pct,crosses_p90_pct,touches_final_third_p90_league_pct,touches_final_third_p90_pct,penalty_area_touches_p90_league_pct,penalty_area_touches_p90_pct,successful_dribbles_p90_league_pct,successful_dribbles_p90_pct,progressive_passes_p90_league_pct,progressive_passes_p90_pct,through_balls_p90_league_pct,through_balls_p90_pct,progressive_carries_p90_league_pct,progressive_carries_p90_pct,pass_accuracy_league_pct,pass_accuracy_pct,total_passes_p90_league_pct,total_passes_p90_pct,carries_into_final_third_p90_league_pct,carries_into_final_third_p90_pct,passes_into_penalty_area_p90_league_pct,passes_into_penalty_area_p90_pct,assists_p90_league_pct,assists_p90_pct,shots_p90_league_pct,shots_p90_pct,role_score_Creator_league,role_score_Ball Progressor_league,role_score_Box Threat_league,role_score_Deep Builder_league,primary_role_league,chance_creation_score,role_score_Creator,role_score_Ball Progressor,role_score_Box Threat,role_score_Deep Builder,primary_role
371281.0,2014.0,1357,1072,64,16,14,178,0,73,112,49,127,78,22,9,11,88,7,7,18,21,112,22,363,1832,1142,424,205,491,25,24,5017.7,99,22,Michael Olise,Bayern,37,AMR,24.0,Bundesliga,2.859980139026812,0.714995034756703,0.6256206554121152,7.954319761668321,0.0,3.262164846077458,5.004965243296922,2.189672293942403,5.675273088381331,3.485600794438928,0.9831181727904666,0.4021847070506455,0.4915590863952333,3.9324726911618666,0.3128103277060576,0.3128103277060576,0.804369414101291,0.9384309831181727,5.004965243296922,0.9831181727904666,16.221449851042703,81.8669314796425,51.03277060575968,60.64051638530288,47.90466732869911,9.160873882820258,21.94141012909633,1.1171797418073486,1.0724925521350546,18.94736842105263,78.99778924097274,38.582677165354326,38.88888888888889,40.909090909090914,19.642857142857142,108,4.8262164846077455,31.245394252026532,50.683838383838385,5.049652432969215,1.4746772591857,3.4856007944389273,100.0,99.20792079207921,31.91489361702128,25.742574257425744,93.61702127659576,92.07920792079209,100.0,100.0,98.93617021276596,99.00990099009901,97.87234042553192,96.43564356435644,95.74468085106383,89.70297029702971,98.93617021276596,96.43564356435644,50.53191489361703,50.0990099009901,59.57446808510638,47.524752475247524,95.74468085106383,94.05940594059405,95.74468085106383,95.24752475247524,100.0,100.0,100.0,100.0,100.0,98.8118811881188,98.9,91.9,99.6,80.7,Box Threat,94.6,98.3,90.0,99.2,74.6,Box Threat
386153.0,1334.0,995,829,43,22,9,133,0,67,74,36,82,34,19,13,5,65,4,0,3,6,55,15,212,1250,623,285,123,287,8,14,3207.2999999999997,70,16,Rayan Cherki,Man City,167,AMC,22.0,Premier_League,2.901049475262369,1.4842578710644678,0.6071964017991005,8.973013493253372,0.0,4.52023988005997,4.992503748125937,2.428785607196402,5.5322338830584705,2.2938530734632683,1.2818590704647677,0.8770614692653673,0.3373313343328336,4.385307346326837,0.2698650674662669,0.0,0.2023988005997001,0.4047976011994003,3.7106446776611697,1.0119940029985008,14.302848575712144,84.3328335832084,42.031484257871064,67.12893553223388,55.929535232383806,8.298350824587706,19.36281859070465,0.5397301349325337,0.944527736131934,19.227886056971514,83.31658291457286,43.90243902439025,0.0,68.42105263157895,27.27272727272727,83,5.599700149925038,28.643216080402013,45.818571428571424,5.3298350824587715,1.6191904047976011,3.5082458770614693,99.03846153846156,99.4059405940594,26.923076923076923,19.603960396039604,80.76923076923077,82.37623762376238,100.0,99.20792079207921,96.15384615384616,98.01980198019803,98.07692307692308,97.82178217821782,97.1153846153846,94.45544554455445,100.0,99.8019801980198,50.480769230769226,50.0990099009901,79.8076923076923,71.28712871287128,99.03846153846156,97.62376237623762,89.42307692307693,88.51485148514851,100.0,99.8019801980198,100.0,99.8019801980198,87.5,88.31683168316832,96.9,89.7,94.1,86.3,Creator,92.8,97.1,88.7,95.0,82.3,Creator
480249.0,1609.0,915,709,45,16,7,105,0,40,85,93,198,80,25,15,4,63,1,0,5,14,59,14,311,1398,849,266,195,324,11,20,3340.4,67,18,Lamine Yamal,Barcelona,65,AMR,18.0,La_Liga,2.517091361093847,0.8949658172778122,0.3915475450590429,5.873213175885644,0.0,2.237414543194531,4.7545059042883775,5.201988812927284,11.075201988812928,4.474829086389062,1.3983840894965818,0.8390304536979492,0.223741454319453,3.5239279055313864,0.0559353635798632,0.0,0.2796768178993163,0.7830950901180858,3.3001864512119328,0.7830950901180858,17.395898073337477,78.19763828464885,47.48912367930392,51.18085767557489,39.65817277812306,10.907395898073338,18.1230577998757,0.6152889993784959,1.1187072715972657,14.87880671224363,77.4863387978142,46.96969696969697,0.0,60.0,23.728813559322035,82,4.586699813548788,29.07103825136612,49.85671641791045,7.719080174021131,1.622125543816035,2.90863890615289,94.64285714285714,96.83168316831683,25.892857142857142,20.198019801980198,78.57142857142857,77.82178217821783,100.0,99.8019801980198,99.10714285714286,99.8019801980198,100.0,100.0,68.75,70.49504950495049,100.0,98.8118811881188,50.44642857142857,50.0990099009901,41.07142857142857,41.18811881188119,85.71428571428571,85.74257425742574,93.75,96.83168316831683,100.0,99.4059405940594,100.0,98.41584158415841,100.0,100.0,95.4,86.3,99.6,63.5,Box Threat,89.4,95.3,87.8,99.8,63.8,Box Threat
99143.0,2297.0,1173,843,66,8,5,200,0,89,99,42,99,65,23,15,10,98,9,10,28,16,166,49,387,1618,775,439,188,289,23,26,5371.9,108,27,Florian Thauvin,Lens,309,AMC,33.0,Ligue_1,2.585981715280801,0.3134523291249456,0.195907705703091,7.83630822812364,0.0,3.4871571615150194,3.8789725729212017,1.6456247279059644,3.8789725729212017,2.546800174140183,0.9011754462342184,0.5877231171092729,0.391815411406182,3.839791031780583,0.3526338702655638,0.391815411406182,1.0970831519373094,0.6269046582498912,6.50413582934262,1.9198955158902915,15.163256421419243,63.395733565520246,30.365694383979104,45.959947757945145,33.03003918154114,7.366129734436221,11.32346538963866,0.9011754462342184,1.0187200696560732,17.200696560731387,71.86700767263427,42.42424242424242,35.714285714285715,65.21739130434783,29.518072289156628,123,4.819329560296039,37.42540494458653,49.739814814814814,4.231606443186766,1.2929908576404006,2.781889420983892,97.82608695652172,97.22772277227722,48.91304347826087,50.89108910891089,98.91304347826086,98.61386138613861,97.82608695652172,95.84158415841584,97.82608695652172,95.64356435643563,92.3913043478261,90.89108910891089,86.95652173913044,88.51485148514851,76.08695652173914,77.22772277227723,50.54347826086957,50.0990099009901,9.782608695652174,17.425742574257423,70.65217391304348,76.23762376237624,97.82608695652172,93.26732673267327,100.0,98.61386138613861,83.69565217391305,82.77227722772277,94.56521739130434,92.47524752475248,93.6,89.3,96.9,61.7,Box Threat,88.6,93.0,87.3,94.9,65.4,Box Threat
386390.0,1600.0,740,576,52,9,5,155,0,75,87,41,94,37,15,12,2,88,10,35,72,13,24,9,217,1052,562,311,147,267,12,18,4274.4,90,19,Charles De Ketelaere,Atalanta,300,AMC,24.0,Serie_A,2.9250000000000003,0.50625,0.28125,8.71875,0.0,4.21875,4.89375,2.30625,5.2875,2.08125,0.84375,0.6749999999999999,0.1125,4.95,0.5625,1.96875,4.05,0.7312500000000001,1.35,0.50625,12.20625,59.175,31.6125,41.625,32.4,8.26875,15.01875,0.6749999999999999,1.0125,17.49375,77.83783783783784,43.61702127659575,48.61111111111111,80.0,37.5,102,5.7375,42.027027027027025,47.49333333333333,5.23125,0.95625,3.2062500000000003,99.02912621359224,99.60396039603961,64.07766990291263,72.47524752475248,54.36893203883495,44.75247524752476,98.05825242718448,96.63366336633663,99.02912621359224,97.82178217821782,99.02912621359224,97.42574257425743,89.32038834951457,93.26732673267327,94.1747572815534,90.0990099009901,50.48543689320388,50.0990099009901,33.00970873786408,42.17821782178218,59.22330097087378,63.76237623762376,94.1747572815534,93.06930693069307,100.0,99.60396039603961,96.11650485436894,93.36633663366337,86.40776699029125,82.77227722772277,91.6,90.3,94.6,67.7,Box Threat,88.4,89.2,90.1,92.6,73.1,Box Threat
494525.0,2282.0,1070,847,61,8,5,140,0,55,94,63,134,79,14,4,6,89,7,8,17,12,99,25,294,1529,891,325,191,346,18,22,4435.1,95,26,Kenan Yildiz,Juventus,87,AMC,20.0,Serie_A,2.40578439964943,0.3155127081507449,0.1971954425942156,5.521472392638037,0.0,2.1691498685363717,3.707274320771253,2.4846625766871164,5.284837861524978,3.1156879929886063,0.5521472392638037,0.1577563540753724,0.2366345311130587,3.5100788781770373,0.2760736196319018,0.3155127081507449,0.670464504820333,0.4732690622261175,3.904469763365469,0.985977212971078,11.595092024539875,60.302366345311135,35.14022787028922,42.19982471516214,33.40490797546013,7.532865907099035,13.64592462751972,0.7099035933391761,0.8676599474145485,12.817703768624014,79.1588785046729,47.01492537313433,47.05882352941176,28.57142857142857,25.252525252525253,99,3.904469763365469,30.373831775700932,46.68526315789474,4.890446976336547,0.7887817703768625,2.602979842243646,96.11650485436894,95.84158415841584,11.650485436893204,22.574257425742577,89.32038834951457,85.34653465346534,100.0,98.41584158415841,98.05825242718448,95.84158415841584,100.0,98.41584158415841,65.0485436893204,66.13861386138615,86.40776699029125,78.21782178217822,50.48543689320388,50.0990099009901,39.80582524271845,49.10891089108911,61.16504854368931,65.34653465346535,88.3495145631068,84.75247524752476,98.05825242718448,97.62376237623762,88.3495145631068,82.97029702970296,97.0873786407767,97.02970297029702,93.2,83.4,98.0,55.7,Box Threat,86.3,90.5,81.7,96.8,60.3,Box Threat
367782.0,2179.0,1178,912,46,14,6,180,0,75,70,42,93,98,12,11,4,60,2,2,7,3,94,22,317,1525,789,384,164,337,11,13,3125.0,64,25,Mason Greenwood,Marseille,249,AMC,24.0,Ligue_1,1.8999541073887103,0.578246902248738,0.2478201009637448,7.4346030289123455,0.0,3.0977512620468106,2.89123451124369,1.734740706746214,3.841211564938045,4.047728315741166,0.4956402019274896,0.4543368517668655,0.1652134006424965,2.4782010096374485,0.0826067003212482,0.0826067003212482,0.289123451124369,0.1239100504818724,3.882514915098669,0.908673703533731,13.093162000917852,62.987608994951806,32.588343276732445,48.65534648921523,37.66865534648922,6.773749426342359,13.919229004130337,0.4543368517668655,0.5369435520881138,15.860486461679669,77.41935483870968,45.16129032258064,28.57142857142857,91.66666666666666,23.404255319148938,75,3.0977512620468106,32.597623089983024,48.828125,3.634694814134925,0.6608536025699863,2.1477742083524554,90.21739130434784,88.51485148514851,21.73913043478261,30.099009900990097,82.6086956521739,84.95049504950495,100.0,97.22772277227722,96.7391304347826,95.04950495049505,94.56521739130434,91.68316831683168,85.86956521739131,87.12871287128714,96.7391304347826,92.47524752475248,50.54347826086957,50.0990099009901,32.608695652173914,40.79207920792079,77.17391304347827,81.98019801980197,63.04347826086957,57.62376237623762,90.21739130434784,92.67326732673268,93.47826086956522,90.4950495049505,100.0,99.8019801980198,90.4,75.8,97.7,64.8,Box Threat,84.7,90.0,73.0,96.8,69.0,Box Threat
377168.0,2283.0,1155,970,58,9,12,106,0,45,67,54,125,78,20,14,12,120,4,10,29,17,38,6,256,1598,914,317,248,355,22,26,5974.2,132,25,Luis Díaz,Bayern,37,AML,29.0,Bundesliga,2.2864651773981604,0.354796320630749,0.4730617608409987,4.178712220762155,0.0,1.773981603153745,2.6412614980289093,2.128777923784494,4.92772667542707,3.0749014454664914,0.7884362680683311,0.5519053876478318,0.4730617608409987,4.730617608409987,0.1576872536136662,0.3942181340341655,1.1432325886990802,0.6701708278580815,1.4980289093298291,0.2365308804204993,10.09198423127464,62.99605781865966,36.03153745072273,45.53219448094613,38.239159001314064,9.776609724047306,13.99474375821288,0.8672798948751642,1.0249671484888303,12.49671484888305,83.98268398268398,43.2,34.48275862068966,70.0,15.789473684210526,146,5.755584756898817,27.445887445887447,45.25909090909091,4.4152431011826545,1.2614980289093298,2.759526938239159,97.87234042553192,95.24752475247524,14.893617021276595,15.445544554455445,54.25531914893617,47.92079207920792,98.93617021276596,98.8118811881188,100.0,99.4059405940594,96.80851063829788,95.64356435643563,40.42553191489361,41.584158415841586,81.91489361702128,81.38613861386138,50.53191489361703,50.0990099009901,80.85106382978722,75.24752475247524,81.91489361702128,75.24752475247524,94.6808510638298,93.86138613861385,92.5531914893617,88.91089108910892,97.87234042553192,99.00990099009901,95.74468085106383,96.43564356435644,88.1,80.1,97.6,62.0,Box Threat,84.6,85.6,79.6,97.2,59.5,Box Threat
388098.0,1111.0,482,390,35,13,4,59,0,24,45,45,101,18,17,11,7,59,1,3,7,3,33,9,148,775,479,114,124,197,15,14,3244.8,66,13,Jérémy Doku,Man City,167,AMC,23.0,Premier_League,2.8352835283528353,1.053105310531053,0.324032403240324,4.7794779477947795,0.0,1.9441944194419445,3.645364536453645,3.645364536453645,8.181818181818182,1.4581458145814583,1.3771377137713772,0.8910891089108911,0.5670567056705671,4.7794779477947795,0.081008100810081,0.243024302430243,0.5670567056705671,0.243024302430243,2.673267326732673,0.7290729072907292,11.989198919891988,62.78127812781278,38.8028802880288,39.045904590459045,31.593159315931594,10.045004500450045,15.958595859585955,1.215121512151215,1.1341134113411342,9.234923492349235,80.91286307053942,44.554455445544555,42.857142857142854,64.70588235294117,27.27272727272727,77,6.237623762376238,23.65145228215767,49.16363636363637,6.480648064806481,1.9441944194419445,3.1593159315931594,98.07692307692308,98.8118811881188,8.653846153846153,5.9405940594059405,65.38461538461539,68.71287128712872,99.03846153846156,99.00990099009901,100.0,99.60396039603961,100.0,99.60396039603961,61.53846153846154,54.65346534653466,97.1153846153846,99.00990099009901,50.480769230769226,50.0990099009901,68.26923076923077,60.59405940594059,66.34615384615384,55.049504950495056,98.07692307692308,97.22772277227722,98.07692307692308,97.02970297029702,96.15384615384616,95.84158415841584,53.84615384615385,57.62376237623762,92.7,86.6,83.5,62.5,Creator,84.3,93.2,84.7,84.6,55.8,Creator
415181.0,1758.0,1179,1004,51,14,6,194,0,115,61,23,51,36,33,19,8,90,6,4,12,7,99,29,203,1433,659,487,73,394,10,14,4482.4,98,23,Arda Güler,Real Madrid,52,ML,21.0,La_Liga,2.6109215017064846,0.7167235494880545,0.3071672354948805,9.93174061433447,0.0,5.887372013651878,3.1228668941979523,1.1774744027303754,2.6109215017064846,1.8430034129692832,1.689419795221843,0.9726962457337884,0.409556313993174,4.607508532423208,0.3071672354948805,0.204778156996587,0.6143344709897611,0.3583617747440272,5.068259385665529,1.484641638225256,10.392491467576791,73.3617747440273,33.737201365187715,60.358361774744026,51.399317406143346,3.737201365187713,20.170648464163826,0.5119453924914675,0.7167235494880545,24.93174061433447,85.15691263782867,45.09803921568628,33.33333333333333,57.57575757575758,29.292929292929298,117,5.989761092150171,41.30619168787108,45.73877551020408,3.78839590443686,2.098976109215017,2.9180887372013653,96.42857142857144,97.62376237623762,65.17857142857143,68.51485148514853,88.39285714285714,92.67326732673268,96.42857142857144,97.82178217821782,66.07142857142857,62.772277227722775,72.32142857142857,78.41584158415841,98.21428571428572,96.43564356435644,95.53571428571428,96.63366336633663,50.44642857142857,50.0990099009901,76.78571428571429,80.3960396039604,96.42857142857144,93.86138613861385,72.32142857142857,77.42574257425743,93.75,94.05940594059405,94.64285714285714,94.85148514851485,74.10714285714286,74.25742574257426,94.0,75.3,76.2,89.0,Creator,84.1,95.2,78.8,75.2,89.2,Creator
