league,match_id,date_str,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,total_events
Championship,1908585,01012026,199,Wrexham,158,Blackburn,2,0,1570
Championship,1908587,01012026,182,Bristol City,169,Portsmouth,5,0,1551
Championship,1908589,01012026,160,Charlton,17,Coventry,1,1,1379
Championship,1908591,01012026,21,Middlesbrough,20,Derby,0,1,1375
Championship,1908592,01012026,96,Stoke,214,Hull,1,0,1494
Championship,1908593,01012026,165,Ipswich,197,Oxford,2,1,1402
Championship,1908626,01012026,25,Sheff Wed,181,Preston,0,3,1513
Championship,1908627,01012026,171,QPR,168,Norwich,1,2,1506
Championship,1908628,01012026,163,Sheff Utd,14,Leicester,3,1,1525
Championship,1908629,01012026,18,Southampton,192,Millwall,0,0,1488
Championship,1908630,01012026,259,Swansea,175,WBA,1,0,1534
Championship,1908631,01012026,157,Birmingham,27,Watford,0,3,1510
Championship,1908421,01102025,27,Watford,169,Portsmouth,2,2,1406
Championship,1908424,01102025,171,QPR,197,Oxford,0,0,1533
Championship,1908624,01102025,17,Coventry,192,Millwall,4,0,1466
Championship,1908625,01102025,175,WBA,168,Norwich,1,0,1590
Championship,1908430,01112025,169,Portsmouth,157,Birmingham,0,4,1474
Championship,1908433,01112025,259,Swansea,160,Charlton,1,1,1508
Championship,1908436,01112025,158,Blackburn,14,Leicester,2,0,1578
Championship,1908439,01112025,214,Hull,168,Norwich,2,0,1471
Championship,1908442,01112025,197,Oxford,192,Millwall,2,2,1549
Championship,1908445,01112025,165,Ipswich,171,QPR,4,1,1374
Championship,1908447,01112025,20,Derby,163,Sheff Utd,3,1,1522
Championship,1908450,01112025,181,Preston,18,Southampton,2,0,1459
Championship,1908453,01112025,182,Bristol City,96,Stoke,1,5,1403
Championship,1908455,01112025,27,Watford,21,Middlesbrough,3,0,1517
Championship,1908458,01112025,25,Sheff Wed,175,WBA,0,0,1557
Championship,1908519,01122025,27,Watford,157,Birmingham,1,2,1483
Championship,1908740,02032026,157,Birmingham,21,Middlesbrough,1,3,1509
Championship,1908781,02052026,158,Blackburn,14,Leicester,0,1,1535
Championship,1908782,02052026,96,Stoke,182,Bristol City,0,2,1432
Championship,1908783,02052026,20,Derby,163,Sheff Utd,1,2,1430
Championship,1908784,02052026,168,Norwich,214,Hull,1,2,1375
Championship,1908785,02052026,165,Ipswich,171,QPR,3,0,1399
Championship,1908786,02052026,192,Millwall,197,Oxford,2,0,1466
Championship,1908787,02052026,169,Portsmouth,157,Birmingham,1,1,1231
Championship,1908788,02052026,181,Preston,18,Southampton,1,3,1500
Championship,1908789,02052026,25,Sheff Wed,175,WBA,2,1,1528
Championship,1908790,02052026,160,Charlton,259,Swansea,1,3,1436
Championship,1908791,02052026,27,Watford,17,Coventry,0,4,1479
Championship,1908792,02052026,21,Middlesbrough,199,Wrexham,2,2,1612
Championship,1908375,02122025,158,Blackburn,165,Ipswich,1,0,1181
Championship,1908543,03022026,25,Sheff Wed,158,Blackburn,0,1,912
Championship,1908636,03022026,27,Watford,214,Hull,0,0,1597
Championship,1908643,03022026,197,Oxford,163,Sheff Utd,1,3,1491
Championship,1908709,03032026,214,Hull,165,Ipswich,0,1,1516
Championship,1908460,03102025,199,Wrexham,157,Birmingham,1,1,1560
Championship,1908632,04012026,17,Coventry,157,Birmingham,2,3,1391
Championship,1908633,04012026,160,Charlton,158,Blackburn,2,2,1416
Championship,1908634,04012026,182,Bristol City,181,Preston,0,2,1639
Championship,1908635,04012026,199,Wrexham,20,Derby,2,1,1525
Championship,1908638,04012026,18,Southampton,21,Middlesbrough,0,4,1560
Championship,1908639,04012026,192,Millwall,259,Swansea,2,1,1544
