match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1908407,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Swansea
1908408,True,Championship,domestic_league,,regular_season,,ok,Ipswich,WBA
1908409,True,Championship,domestic_league,,regular_season,,ok,Stoke,WBA
1908410,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Wrexham
1908411,True,Championship,domestic_league,,regular_season,,ok,QPR,Southampton
1908412,True,Championship,domestic_league,,regular_season,,ok,Watford,Southampton
1908413,True,Championship,domestic_league,,regular_season,,ok,Millwall,Leicester
1908414,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Norwich
1908415,True,Championship,domestic_league,,regular_season,,ok,Charlton,Millwall
1908416,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Stoke
1908417,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Derby
1908418,True,Championship,domestic_league,,regular_season,,ok,Coventry,Norwich
1908419,True,Championship,domestic_league,,regular_season,,ok,Hull,Portsmouth
1908420,True,Championship,domestic_league,,regular_season,,ok,Preston,Sheff Utd
1908421,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Watford
1908422,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Oxford
1908423,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Birmingham
1908424,True,Championship,domestic_league,,regular_season,,ok,QPR,Oxford
1908425,True,Championship,domestic_league,,regular_season,,ok,Swansea,Norwich
1908426,True,Championship,domestic_league,,regular_season,,ok,Millwall,Preston
1908427,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Stoke
1908428,True,Championship,domestic_league,,regular_season,,ok,Norwich,Leicester
1908429,True,Championship,domestic_league,,regular_season,,ok,Bristol City,QPR
1908430,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Portsmouth
1908431,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,QPR
1908432,True,Championship,domestic_league,,regular_season,,ok,Derby,Southampton
1908433,True,Championship,domestic_league,,regular_season,,ok,Charlton,Swansea
1908434,True,Championship,domestic_league,,regular_season,,ok,Southampton,Sheff Wed
1908435,True,Championship,domestic_league,,regular_season,,ok,Hull,Sheff Utd
1908436,True,Championship,domestic_league,,regular_season,,ok,Leicester,Blackburn
1908437,True,Championship,domestic_league,,regular_season,,ok,Stoke,Coventry
1908438,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Norwich
1908439,True,Championship,domestic_league,,regular_season,,ok,Norwich,Hull
1908440,True,Championship,domestic_league,,regular_season,,ok,Swansea,Ipswich
1908441,True,Championship,domestic_league,,regular_season,,ok,Millwall,WBA
1908442,True,Championship,domestic_league,,regular_season,,ok,Oxford,Millwall
1908443,True,Championship,domestic_league,,regular_season,,ok,Watford,Bristol City
1908444,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Middlesbrough
1908445,True,Championship,domestic_league,,regular_season,,ok,QPR,Ipswich
1908446,True,Championship,domestic_league,,regular_season,,ok,Preston,Charlton
1908447,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Derby
1908448,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Coventry
1908449,True,Championship,domestic_league,,regular_season,,ok,WBA,Oxford
1908450,True,Championship,domestic_league,,regular_season,,ok,Southampton,Preston
1908451,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Charlton
1908452,True,Championship,domestic_league,,regular_season,,ok,Swansea,Leicester
1908453,True,Championship,domestic_league,,regular_season,,ok,Stoke,Bristol City
1908454,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Norwich
1908455,True,Championship,domestic_league,,regular_season,,ok,Watford,Middlesbrough
1908456,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Swansea
1908457,True,Championship,domestic_league,,regular_season,,ok,Watford,Oxford
1908458,True,Championship,domestic_league,,regular_season,,ok,WBA,Sheff Wed
1908459,True,Championship,domestic_league,,regular_season,,ok,Charlton,Southampton
1908460,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Birmingham
1908461,True,Championship,domestic_league,,regular_season,,ok,Coventry,WBA
1908462,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Coventry
1908463,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Hull
1908464,True,Championship,domestic_league,,regular_season,,ok,Derby,Watford
1908465,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Millwall
1908466,True,Championship,domestic_league,,regular_season,,ok,Charlton,Sheff Wed
1908467,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Wrexham
1908468,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Blackburn
1908469,True,Championship,domestic_league,,regular_season,,ok,Coventry,Blackburn
1908470,True,Championship,domestic_league,,regular_season,,ok,Leicester,Stoke
1908471,True,Championship,domestic_league,,regular_season,,ok,Leicester,Portsmouth
1908472,True,Championship,domestic_league,,regular_season,,ok,Oxford,Middlesbrough
1908473,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Ipswich
1908474,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Millwall
1908475,True,Championship,domestic_league,,regular_season,,ok,Hull,Wrexham
1908476,True,Championship,domestic_league,,regular_season,,ok,Norwich,Bristol City
1908477,True,Championship,domestic_league,,regular_season,,ok,Preston,Blackburn
1908478,True,Championship,domestic_league,,regular_season,,ok,QPR,Hull
1908479,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Stoke
1908480,True,Championship,domestic_league,,regular_season,,ok,Oxford,Derby
1908481,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Sheff Utd
1908482,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Charlton
1908483,True,Championship,domestic_league,,regular_season,,ok,QPR,Millwall
1908484,True,Championship,domestic_league,,regular_season,,ok,Hull,Ipswich
1908485,True,Championship,domestic_league,,regular_season,,ok,Coventry,Bristol City
1908486,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Watford
1908487,True,Championship,domestic_league,,regular_season,,ok,Leicester,Ipswich
1908488,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Coventry
1908489,True,Championship,domestic_league,,regular_season,,ok,Southampton,Swansea
1908490,True,Championship,domestic_league,,regular_season,,ok,Millwall,Sheff Wed
1908491,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,QPR
1908492,True,Championship,domestic_league,,regular_season,,ok,Stoke,Wrexham
1908493,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Portsmouth
1908494,True,Championship,domestic_league,,regular_season,,ok,Millwall,Hull
1908495,True,Championship,domestic_league,,regular_season,,ok,WBA,Preston
1908496,True,Championship,domestic_league,,regular_season,,ok,Southampton,Leicester
1908497,True,Championship,domestic_league,,regular_season,,ok,Norwich,Southampton
1908498,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Sheff Utd
1908499,True,Championship,domestic_league,,regular_season,,ok,Stoke,Charlton
1908500,False,Championship,domestic_league,,regular_season,,pending,,
1908501,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Southampton
1908502,True,Championship,domestic_league,,regular_season,,ok,Swansea,Derby
1908503,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Blackburn
1908504,True,Championship,domestic_league,,regular_season,,ok,Derby,Norwich
1908505,True,Championship,domestic_league,,regular_season,,ok,Watford,Preston
1908506,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Derby
1908507,True,Championship,domestic_league,,regular_season,,ok,Hull,Leicester
1908508,True,Championship,domestic_league,,regular_season,,ok,Blackburn,QPR
1908509,True,Championship,domestic_league,,regular_season,,ok,Stoke,Swansea
1908510,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Charlton
1908511,True,Championship,domestic_league,,regular_season,,ok,Norwich,Oxford
1908512,True,Championship,domestic_league,,regular_season,,ok,WBA,Sheff Utd
1908513,True,Championship,domestic_league,,regular_season,,ok,Millwall,Stoke
1908514,True,Championship,domestic_league,,regular_season,,ok,WBA,Birmingham
