match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1915660,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,AVS Futebol SAD
1915661,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Casa Pia AC
1915662,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Alverca
1915663,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Estoril
1915664,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Famalicao
1915665,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Tondela
1915666,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Estrela da Amadora
1915667,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Moreirense
1915668,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Santa Clara
1915669,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Braga
1915670,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Benfica
1915671,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Nacional
1915672,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Estoril
1915673,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Nacional
1915674,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Braga
1915675,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Benfica
1915676,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Famalicao
1915677,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Gil Vicente
1915678,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Porto
1915679,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Nacional
1915680,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,AVS Futebol SAD
1915681,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Arouca
1915682,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Porto
1915683,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Alverca
1915684,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Sporting
1915685,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Famalicao
1915686,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Gil Vicente
1915687,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Moreirense
1915688,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Moreirense
1915689,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Alverca
1915690,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Casa Pia AC
1915691,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Braga
1915692,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Santa Clara
1915693,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Benfica
1915694,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Arouca
1915695,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Benfica
1915696,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Vitoria de Guimaraes
1915697,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Vitoria de Guimaraes
1915698,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Estoril
1915699,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Rio Ave
1915700,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Braga
1915701,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Nacional
1915702,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Porto
1915703,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Vitoria de Guimaraes
1915704,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Tondela
1915705,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Moreirense
1915706,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Sporting
1915707,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,AVS Futebol SAD
1915708,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,AVS Futebol SAD
1915709,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Rio Ave
1915710,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Tondela
1915711,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Estoril
1915712,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Famalicao
1915713,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Estrela da Amadora
1915714,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Sporting
1915715,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Casa Pia AC
1915716,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Estrela da Amadora
1915717,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Alverca
1915718,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Casa Pia AC
1915719,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Arouca
1915720,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Nacional
1915721,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Famalicao
1915722,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Gil Vicente
1915723,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Braga
1915724,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Santa Clara
1915725,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Tondela
1915726,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Arouca
1915727,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Benfica
1915728,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Vitoria de Guimaraes
1915729,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Famalicao
1915730,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Benfica
1915731,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Nacional
1915732,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Gil Vicente
1915733,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Rio Ave
1915734,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Braga
1915735,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Tondela
1915736,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Porto
1915737,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,AVS Futebol SAD
1915738,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Rio Ave
1915739,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Estrela da Amadora
1915740,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Moreirense
1915741,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Estoril
1915742,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Sporting
1915743,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Alverca
1915744,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Moreirense
1915745,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Vitoria de Guimaraes
1915746,True,Primeira_Liga,domestic_league,,regular_season,,ok,Santa Clara,Casa Pia AC
1915747,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Rio Ave
1915748,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,AVS Futebol SAD
1915749,True,Primeira_Liga,domestic_league,,regular_season,,ok,Sporting,Estoril
1915750,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Sporting
1915751,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Casa Pia AC
1915752,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Alverca
1915753,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Gil Vicente
1915754,True,Primeira_Liga,domestic_league,,regular_season,,ok,Benfica,Alverca
1915755,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Arouca
1915756,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Arouca
1915757,True,Primeira_Liga,domestic_league,,regular_season,,ok,Moreirense,Gil Vicente
1915758,True,Primeira_Liga,domestic_league,,regular_season,,ok,Rio Ave,Famalicao
1915759,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Porto
1915760,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estrela da Amadora,Santa Clara
1915761,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Santa Clara
1915762,True,Primeira_Liga,domestic_league,,regular_season,,ok,Tondela,Santa Clara
1915763,True,Primeira_Liga,domestic_league,,regular_season,,ok,Famalicao,Braga
1915764,True,Primeira_Liga,domestic_league,,regular_season,,ok,Estoril,Tondela
1915765,True,Primeira_Liga,domestic_league,,regular_season,,ok,Nacional,Braga
1915766,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Gil Vicente
1915767,True,Primeira_Liga,domestic_league,,regular_season,,ok,Arouca,Vitoria de Guimaraes
1915768,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Benfica
1915769,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Benfica
1915770,True,Primeira_Liga,domestic_league,,regular_season,,ok,Porto,Sporting
1915771,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Estrela da Amadora
1915772,True,Primeira_Liga,domestic_league,,regular_season,,ok,AVS Futebol SAD,Moreirense
1915773,True,Primeira_Liga,domestic_league,,regular_season,,ok,Braga,Rio Ave
1915774,True,Primeira_Liga,domestic_league,,regular_season,,ok,Casa Pia AC,Moreirense
1915775,True,Primeira_Liga,domestic_league,,regular_season,,ok,Gil Vicente,Sporting
1915776,True,Primeira_Liga,domestic_league,,regular_season,,ok,Vitoria de Guimaraes,Estrela da Amadora
