match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1911404,True,,,,,,ok,Lyon,Le Havre
1911405,True,,,,,,ok,Le Havre,Lille
1911406,True,,,,,,ok,Marseille,Monaco
1911407,True,,,,,,ok,Lorient,Nice
1911408,True,,,,,,ok,Metz,PSG
1911409,True,,,,,,ok,Lyon,Nantes
1911410,True,,,,,,ok,Paris FC,Toulouse
1911411,True,,,,,,ok,Marseille,Toulouse
1911412,True,,,,,,ok,Rennes,Brest
1911413,True,,,,,,ok,Metz,Rennes
1911414,True,,,,,,ok,Strasbourg,Lorient
1911415,True,,,,,,ok,Monaco,PSG
1911416,True,,,,,,ok,Brest,Auxerre
1911417,True,,,,,,ok,Paris FC,Auxerre
1911418,True,,,,,,ok,Le Havre,Angers
1911419,True,,,,,,ok,Lille,Rennes
1911420,True,,,,,,ok,Lorient,Metz
1911421,True,,,,,,ok,Marseille,Nantes
1911422,True,,,,,,ok,Monaco,Lyon
1911423,True,,,,,,ok,Nice,Strasbourg
1911424,True,,,,,,ok,PSG,Paris FC
1911425,True,,,,,,ok,Toulouse,Lens
1911426,True,,,,,,ok,Angers,Marseille
1911427,True,,,,,,ok,Lens,Auxerre
1911428,True,,,,,,ok,Lyon,Brest
1911429,True,,,,,,ok,Monaco,Lorient
1911430,True,,,,,,ok,Nantes,Paris FC
1911431,True,,,,,,ok,PSG,Lille
1911432,True,,,,,,ok,Rennes,Le Havre
1911433,True,,,,,,ok,Strasbourg,Metz
1911434,True,,,,,,ok,Toulouse,Nice
1911435,True,,,,,,ok,Auxerre,PSG
1911436,True,,,,,,ok,Brest,Toulouse
1911437,True,,,,,,ok,Le Havre,Monaco
1911438,True,,,,,,ok,Lille,Strasbourg
1911439,True,,,,,,ok,Marseille,Lens
1911440,True,,,,,,ok,Metz,Lyon
1911441,True,,,,,,ok,Nantes,Nice
1911442,True,,,,,,ok,Paris FC,Angers
1911443,True,,,,,,ok,Rennes,Lorient
1911444,True,,,,,,ok,Angers,Metz
1911445,True,,,,,,ok,Lens,Le Havre
1911446,True,,,,,,ok,Lorient,Nantes
1911447,True,,,,,,ok,Lyon,Lille
1911448,True,,,,,,ok,Monaco,Rennes
1911449,True,,,,,,ok,Nice,Brest
1911450,True,,,,,,ok,Paris FC,Marseille
1911451,True,,,,,,ok,Strasbourg,PSG
1911452,True,,,,,,ok,Toulouse,Auxerre
1911453,True,,,,,,ok,Angers,Toulouse
1911454,True,,,,,,ok,Auxerre,Paris FC
1911455,True,,,,,,ok,Brest,Lorient
1911456,True,,,,,,ok,Le Havre,Strasbourg
1911457,True,,,,,,ok,Lens,Rennes
1911458,True,,,,,,ok,Metz,Lille
1911459,True,,,,,,ok,Nantes,Lyon
1911460,True,,,,,,ok,Nice,Monaco
1911461,True,,,,,,ok,PSG,Marseille
1911462,True,,,,,,ok,Le Havre,Toulouse
1911463,True,,,,,,ok,Lille,Brest
1911464,True,,,,,,ok,Lorient,Angers
1911465,True,,,,,,ok,Lyon,Nice
1911466,True,,,,,,ok,Marseille,Strasbourg
1911467,True,,,,,,ok,Metz,Auxerre
