league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Bundesliga,1910609,134,Borussia M.Gladbach,False,514,421,15,0,12,20,9
Bundesliga,1910611,37,Bayern,False,557,464,20,3,13,14,10
Bundesliga,1910611,1730,Augsburg,True,413,317,10,2,7,21,11
Bundesliga,1910612,1211,Hoffenheim,True,530,428,17,1,14,16,5
Bundesliga,1910612,45,Eintracht Frankfurt,False,387,290,9,3,8,15,9
Bundesliga,1910769,45,Eintracht Frankfurt,True,534,414,15,1,10,17,6
Bundesliga,1910769,33,Wolfsburg,False,446,349,10,1,9,16,11
Bundesliga,1910771,50,Freiburg,True,765,676,23,4,16,17,9
Bundesliga,1910771,219,Mainz,False,266,190,1,0,1,6,13
Bundesliga,1910772,41,Stuttgart,False,597,503,14,1,12,16,5
Bundesliga,1910772,38,Hamburg,True,313,219,9,2,8,22,12
Bundesliga,1910823,1730,Augsburg,True,455,343,12,2,8,13,10
Bundesliga,1910823,283,St. Pauli,False,565,453,17,1,10,18,9
Bundesliga,1910825,36,Leverkusen,False,775,693,11,3,9,17,8
Bundesliga,1910825,45,Eintracht Frankfurt,True,551,454,11,1,7,16,8
Bundesliga,1910827,38,Hamburg,True,283,220,14,2,8,23,11
Bundesliga,1910827,37,Bayern,False,729,655,13,2,10,8,5
Bundesliga,1910828,796,Union Berlin,False,338,199,17,1,11,17,5
Bundesliga,1910828,1211,Hoffenheim,True,491,382,9,3,8,16,7
Bundesliga,1910829,7614,RBL,True,755,634,15,1,14,11,7
Bundesliga,1910829,219,Mainz,False,336,228,11,2,9,28,17
Bundesliga,1910831,42,Werder Bremen,True,668,553,18,1,16,17,7
Bundesliga,1910831,134,Borussia M.Gladbach,False,315,223,7,1,6,17,15
Bundesliga,1910606,44,Borussia Dortmund,True,742,660,11,3,7,10,4
Bundesliga,1910606,796,Union Berlin,False,401,311,12,0,9,12,10
Bundesliga,1910610,33,Wolfsburg,True,356,259,11,1,9,13,12
Bundesliga,1910610,219,Mainz,False,528,416,17,1,11,13,13
Bundesliga,1910613,50,Freiburg,False,609,499,12,1,10,8,4
Bundesliga,1910613,282,FC Koln,True,382,299,18,4,14,9,5
Bundesliga,1910710,1730,Augsburg,True,481,369,9,0,6,16,9
Bundesliga,1910710,44,Borussia Dortmund,False,530,422,5,1,4,21,11
Bundesliga,1910876,7614,RBL,False,444,371,14,1,13,18,10
Bundesliga,1910876,36,Leverkusen,True,539,471,23,4,17,19,9
Bundesliga,1910877,4852,FC Heidenheim,False,255,167,12,3,11,19,11
Bundesliga,1910877,37,Bayern,True,729,630,23,3,15,7,8
Bundesliga,1910879,38,Hamburg,False,313,250,9,2,5,15,9
Bundesliga,1910879,45,Eintracht Frankfurt,True,551,456,8,1,5,19,9
Bundesliga,1910881,1211,Hoffenheim,True,396,299,22,3,15,9,7
Bundesliga,1910881,41,Stuttgart,False,458,361,14,3,12,7,6
Bundesliga,1910883,796,Union Berlin,True,523,379,13,2,8,14,1
Bundesliga,1910883,282,FC Koln,False,374,267,8,2,7,13,7
Bundesliga,1910884,42,Werder Bremen,True,732,617,15,1,13,13,7
Bundesliga,1910884,1730,Augsburg,False,343,248,14,3,13,15,13
Bundesliga,1910878,44,Borussia Dortmund,False,523,433,6,0,5,11,11
Bundesliga,1910878,134,Borussia M.Gladbach,True,538,447,12,1,9,16,8
Bundesliga,1910880,33,Wolfsburg,False,331,228,13,1,11,25,7
Bundesliga,1910880,50,Freiburg,True,553,460,11,1,9,12,5
Bundesliga,1910882,283,St. Pauli,True,545,443,10,1,10,15,6
Bundesliga,1910882,219,Mainz,False,500,403,17,2,12,15,9
Bundesliga,1910886,44,Borussia Dortmund,True,582,495,12,3,10,21,3
Bundesliga,1910886,45,Eintracht Frankfurt,False,459,396,9,2,8,20,15
Bundesliga,1910885,1730,Augsburg,True,354,248,15,3,9,18,8
Bundesliga,1910885,134,Borussia M.Gladbach,False,586,488,16,1,12,14,9
Bundesliga,1910889,42,Werder Bremen,False,296,191,11,0,10,16,20
Bundesliga,1910889,1211,Hoffenheim,True,746,629,15,1,13,9,17
Bundesliga,1910891,283,St. Pauli,False,328,227,8,1,7,24,10
Bundesliga,1910891,7614,RBL,True,776,677,13,2,9,13,5
Bundesliga,1910892,36,Leverkusen,False,445,348,6,1,6,14,3
Bundesliga,1910892,41,Stuttgart,True,416,340,20,3,15,11,6
Bundesliga,1910893,33,Wolfsburg,True,372,284,17,0,12,22,13
Bundesliga,1910893,37,Bayern,False,807,720,16,1,14,23,10
Bundesliga,1910887,282,FC Koln,True,601,510,18,1,11,7,6
Bundesliga,1910887,4852,FC Heidenheim,False,313,226,11,3,8,21,13
Bundesliga,1910888,38,Hamburg,True,449,365,14,3,12,19,15
Bundesliga,1910888,50,Freiburg,False,525,418,5,2,5,15,10
Bundesliga,1910890,796,Union Berlin,False,453,362,16,3,14,12,6
Bundesliga,1910890,219,Mainz,True,512,415,15,1,11,9,9
Bundesliga,1910894,36,Leverkusen,True,648,557,26,1,16,14,8
Bundesliga,1910894,38,Hamburg,False,429,349,19,1,15,8,10
Bundesliga,1910895,282,FC Koln,False,349,276,9,1,7,14,9
Bundesliga,1910895,37,Bayern,True,766,690,19,5,15,18,8
Bundesliga,1910896,1211,Hoffenheim,False,530,442,11,0,8,16,6
Bundesliga,1910896,134,Borussia M.Gladbach,True,419,344,9,4,6,22,7
Bundesliga,1910897,41,Stuttgart,False,403,299,13,2,11,13,10
Bundesliga,1910897,45,Eintracht Frankfurt,True,531,413,16,2,11,10,4
Bundesliga,1910898,7614,RBL,False,533,455,14,1,12,21,4
Bundesliga,1910898,50,Freiburg,True,374,296,11,4,10,22,8
Bundesliga,1910899,219,Mainz,False,417,320,15,2,10,19,11
Bundesliga,1910899,4852,FC Heidenheim,True,491,379,15,0,12,20,9
Bundesliga,1910900,283,St. Pauli,True,389,271,12,1,7,16,13
Bundesliga,1910900,33,Wolfsburg,False,491,383,19,3,13,16,11
Bundesliga,1910901,796,Union Berlin,True,485,401,17,4,15,14,6
Bundesliga,1910901,1730,Augsburg,False,502,393,11,0,9,23,8
Bundesliga,1910902,44,Borussia Dortmund,False,533,442,17,2,14,11,7
Bundesliga,1910902,42,Werder Bremen,True,561,471,9,0,7,20,8
Bundesliga,1910873,796,Union Berlin,False,321,225,5,1,4,23,13
Bundesliga,1910873,7614,RBL,True,642,546,20,3,14,16,1
Bundesliga,1910867,45,Eintracht Frankfurt,False,513,438,19,1,17,17,14
Bundesliga,1910867,1730,Augsburg,True,347,246,17,1,14,24,8
Bundesliga,1910869,282,FC Koln,True,496,414,25,1,15,13,9
Bundesliga,1910869,36,Leverkusen,False,607,516,8,2,2,19,10
Bundesliga,1910870,38,Hamburg,True,341,245,12,1,9,22,13
Bundesliga,1910870,1211,Hoffenheim,False,490,380,15,2,12,14,7
Bundesliga,1910871,283,St. Pauli,False,519,386,11,0,9,20,6
Bundesliga,1910871,4852,FC Heidenheim,True,426,310,12,2,7,15,9
Bundesliga,1910872,37,Bayern,False,655,574,11,4,9,15,9
Bundesliga,1910872,219,Mainz,True,292,212,21,3,15,23,11
Bundesliga,1910875,134,Borussia M.Gladbach,False,562,463,10,0,7,12,8
Bundesliga,1910875,33,Wolfsburg,True,436,324,12,0,10,12,10
Bundesliga,1910868,44,Borussia Dortmund,True,594,496,17,4,13,18,6
Bundesliga,1910868,50,Freiburg,False,383,299,7,0,7,13,9
Bundesliga,1910874,42,Werder Bremen,False,342,254,9,1,7,21,10
Bundesliga,1910874,41,Stuttgart,True,734,624,20,1,16,13,11
