league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Eredivisie,1903796,303,Sparta Rotterdam,True,374,294,12,1,9,25,9
Eredivisie,1903799,128,FC Utrecht,True,331,234,12,1,8,21,11
Eredivisie,1903799,113,Twente,False,549,446,21,1,9,16,4
Eredivisie,1903858,243,AZ Alkmaar,True,447,352,23,2,16,19,5
Eredivisie,1903858,874,Go Ahead Eagles,False,477,375,13,2,7,12,8
Eredivisie,1903864,116,NEC Nijmegen,False,446,354,16,3,11,11,1
Eredivisie,1903864,762,FC Volendam,True,330,244,13,2,7,17,4
Eredivisie,1903869,243,AZ Alkmaar,True,369,270,14,1,10,18,9
Eredivisie,1903869,130,Ajax,False,590,483,12,1,10,9,7
Eredivisie,1903872,876,Telstar,False,338,235,12,1,8,14,8
Eredivisie,1903872,874,Go Ahead Eagles,True,454,349,24,1,22,13,12
Eredivisie,1903875,758,FC Groningen,True,363,248,8,1,5,20,7
Eredivisie,1903875,129,PSV Eindhoven,False,611,517,15,2,11,14,7
Eredivisie,1903885,128,FC Utrecht,True,453,334,6,0,5,12,7
Eredivisie,1903885,256,Feyenoord,False,515,411,10,1,7,15,14
Eredivisie,1903905,113,Twente,False,461,346,11,4,7,21,9
Eredivisie,1903905,874,Go Ahead Eagles,True,485,375,16,1,10,16,6
Eredivisie,1903919,256,Feyenoord,False,455,354,14,3,14,19,13
Eredivisie,1903919,783,NAC Breda,True,336,233,12,3,9,15,9
Eredivisie,1903922,762,FC Volendam,False,387,288,7,0,6,18,12
Eredivisie,1903922,116,NEC Nijmegen,True,493,381,27,3,21,25,9
Eredivisie,1903927,876,Telstar,False,322,224,14,4,11,23,2
Eredivisie,1903927,242,Fortuna Sittard,True,446,338,21,1,12,26,10
Eredivisie,1903929,303,Sparta Rotterdam,True,466,354,20,1,17,17,6
Eredivisie,1903929,868,PEC Zwolle,False,443,352,15,1,9,19,13
Eredivisie,1903733,242,Fortuna Sittard,True,553,465,37,2,22,15,6
Eredivisie,1903733,874,Go Ahead Eagles,False,277,201,6,2,5,8,6
Eredivisie,1903789,870,Heracles,False,456,329,10,2,8,12,7
Eredivisie,1903789,867,Excelsior,True,366,250,12,1,7,12,10
Eredivisie,1903790,783,NAC Breda,False,428,333,12,1,9,21,10
Eredivisie,1903790,762,FC Volendam,True,434,346,13,2,10,13,6
Eredivisie,1903792,287,SC Heerenveen,False,500,392,18,0,15,20,7
Eredivisie,1903792,242,Fortuna Sittard,True,327,230,10,2,6,11,8
Eredivisie,1903793,868,PEC Zwolle,True,357,272,11,1,8,17,15
Eredivisie,1903793,303,Sparta Rotterdam,False,628,514,14,0,11,21,7
Eredivisie,1903734,867,Excelsior,False,321,225,9,0,6,24,11
Eredivisie,1903734,116,NEC Nijmegen,True,515,409,16,5,13,28,4
Eredivisie,1903735,256,Feyenoord,True,516,421,20,2,11,22,7
Eredivisie,1903735,783,NAC Breda,False,353,265,7,0,5,31,8
Eredivisie,1903736,762,FC Volendam,False,383,298,6,1,4,7,11
Eredivisie,1903736,287,SC Heerenveen,True,514,415,18,1,15,14,3
Eredivisie,1903737,129,PSV Eindhoven,True,720,627,23,6,19,13,12
Eredivisie,1903737,303,Sparta Rotterdam,False,364,278,8,1,6,10,11
Eredivisie,1903795,130,Ajax,False,675,561,10,1,7,18,7
Eredivisie,1903795,128,FC Utrecht,True,328,242,16,2,9,23,10
Eredivisie,1903797,243,AZ Alkmaar,True,482,395,8,1,7,20,13
Eredivisie,1903797,129,PSV Eindhoven,False,537,459,15,5,14,16,15
Eredivisie,1903801,758,FC Groningen,False,366,264,10,0,8,27,10
Eredivisie,1903801,116,NEC Nijmegen,True,439,323,13,2,10,28,7
Eredivisie,1903804,256,Feyenoord,False,587,479,21,1,15,8,9
Eredivisie,1903804,874,Go Ahead Eagles,True,384,284,9,2,6,6,7
Eredivisie,1903857,762,FC Volendam,False,495,400,7,0,6,28,9
Eredivisie,1903857,243,AZ Alkmaar,True,470,381,17,1,10,34,12
Eredivisie,1903862,783,NAC Breda,False,437,322,10,0,5,16,10
Eredivisie,1903862,758,FC Groningen,True,534,416,16,0,7,12,8
Eredivisie,1903871,867,Excelsior,False,520,425,8,1,6,12,8
Eredivisie,1903871,129,PSV Eindhoven,True,525,445,16,5,14,23,8
Eredivisie,1903879,868,PEC Zwolle,False,358,259,3,1,2,27,8
Eredivisie,1903879,113,Twente,True,637,523,26,1,22,16,3
Eredivisie,1903988,762,FC Volendam,False,415,323,8,1,7,17,4
Eredivisie,1903988,113,Twente,True,573,476,23,2,20,17,11
Eredivisie,1903913,130,Ajax,True,694,601,15,1,12,27,8
Eredivisie,1903913,128,FC Utrecht,False,398,314,14,2,13,19,12
Eredivisie,1903915,762,FC Volendam,False,280,175,9,1,5,15,8
Eredivisie,1903915,867,Excelsior,True,567,461,8,1,5,12,5
Eredivisie,1903917,243,AZ Alkmaar,False,587,509,13,1,8,15,10
Eredivisie,1903917,256,Feyenoord,True,397,304,10,1,8,23,11
Eredivisie,1903920,129,PSV Eindhoven,False,506,437,24,4,21,15,5
Eredivisie,1903920,874,Go Ahead Eagles,True,349,260,11,1,8,15,4
Eredivisie,1903923,116,NEC Nijmegen,False,401,287,12,1,6,13,7
Eredivisie,1903923,758,FC Groningen,True,391,272,11,2,9,13,10
Eredivisie,1903933,242,Fortuna Sittard,True,422,333,12,3,4,11,9
Eredivisie,1903933,868,PEC Zwolle,False,501,407,8,2,7,20,5
Eredivisie,1903936,876,Telstar,True,319,225,12,3,9,12,10
Eredivisie,1903936,870,Heracles,False,372,286,7,0,4,4,6
Eredivisie,1903939,113,Twente,True,562,458,26,4,21,15,9
Eredivisie,1903939,303,Sparta Rotterdam,False,410,322,9,0,7,24,10
Eredivisie,1903738,868,PEC Zwolle,True,381,272,7,1,7,22,16
Eredivisie,1903738,113,Twente,False,503,376,16,0,9,16,5
Eredivisie,1903739,876,Telstar,False,394,323,18,0,13,14,8
Eredivisie,1903739,130,Ajax,True,648,570,15,2,14,21,9
Eredivisie,1903740,243,AZ Alkmaar,True,437,337,10,4,8,24,10
Eredivisie,1903740,758,FC Groningen,False,426,336,12,1,6,14,14
Eredivisie,1903741,128,FC Utrecht,True,384,295,18,4,14,16,6
Eredivisie,1903741,870,Heracles,False,408,323,10,0,7,11,3
Eredivisie,1903860,242,Fortuna Sittard,False,367,277,12,2,11,8,5
Eredivisie,1903860,874,Go Ahead Eagles,True,599,505,23,2,17,7,6
Eredivisie,1903865,256,Feyenoord,False,465,362,7,2,5,12,6
Eredivisie,1903865,287,SC Heerenveen,True,592,485,16,2,16,20,7
Eredivisie,1903874,870,Heracles,False,439,333,6,0,5,13,5
Eredivisie,1903874,303,Sparta Rotterdam,True,448,359,22,2,18,18,8
Eredivisie,1903877,130,Ajax,False,673,589,17,3,14,15,10
Eredivisie,1903877,876,Telstar,True,371,272,7,2,6,21,14
Eredivisie,1903821,287,SC Heerenveen,False,508,430,19,3,15,12,7
Eredivisie,1903821,874,Go Ahead Eagles,True,430,341,13,1,10,10,9
Eredivisie,1903868,128,FC Utrecht,False,240,133,11,3,10,18,13
Eredivisie,1903868,116,NEC Nijmegen,True,706,578,25,1,21,8,5
Eredivisie,1903983,874,Go Ahead Eagles,False,442,309,10,0,8,12,10
Eredivisie,1903983,758,FC Groningen,True,521,405,24,0,19,12,3
Eredivisie,1903984,130,Ajax,False,537,463,18,3,16,26,7
Eredivisie,1903984,870,Heracles,True,351,265,14,0,8,28,6
Eredivisie,1903987,129,PSV Eindhoven,False,619,535,18,2,16,16,9
Eredivisie,1903987,303,Sparta Rotterdam,True,388,298,9,0,6,16,10
Eredivisie,1903989,128,FC Utrecht,True,339,259,18,4,14,14,7
Eredivisie,1903989,876,Telstar,False,487,404,13,1,8,20,8
Eredivisie,1903930,287,SC Heerenveen,False,452,327,13,0,7,19,9
Eredivisie,1903930,783,NAC Breda,True,410,276,19,2,13,19,10
Eredivisie,1903982,243,AZ Alkmaar,True,562,477,23,3,17,17,7
Eredivisie,1903982,287,SC Heerenveen,False,409,330,7,0,6,13,12
Eredivisie,1903985,116,NEC Nijmegen,True,422,325,15,1,12,16,9
Eredivisie,1903985,256,Feyenoord,False,305,200,13,1,5,22,10
Eredivisie,1903986,783,NAC Breda,False,499,381,14,1,12,14,6
Eredivisie,1903986,242,Fortuna Sittard,True,372,274,10,1,9,19,17
Eredivisie,1903990,868,PEC Zwolle,True,442,335,15,2,11,15,5
Eredivisie,1903990,867,Excelsior,False,472,351,16,2,8,15,5
Eredivisie,1903921,762,FC Volendam,True,315,224,12,2,11,17,16
Eredivisie,1903921,129,PSV Eindhoven,False,641,544,19,1,15,18,9
Eredivisie,1903952,868,PEC Zwolle,True,450,335,14,1,11,31,10
Eredivisie,1903952,758,FC Groningen,False,444,327,17,1,10,10,12
Eredivisie,1903768,868,PEC Zwolle,False,403,326,8,1,8,14,10
Eredivisie,1903768,130,Ajax,True,582,493,12,3,11,11,14
Eredivisie,1903769,762,FC Volendam,False,478,378,19,0,15,5,11
Eredivisie,1903769,874,Go Ahead Eagles,True,417,324,19,3,14,18,8
Eredivisie,1903770,116,NEC Nijmegen,True,462,326,20,3,11,15,5
Eredivisie,1903770,129,PSV Eindhoven,False,345,246,18,5,18,26,5
Eredivisie,1903771,256,Feyenoord,True,379,293,9,1,8,14,11
Eredivisie,1903771,287,SC Heerenveen,False,436,315,11,0,6,8,8
Eredivisie,1903772,783,NAC Breda,False,327,206,10,2,7,13,10
Eredivisie,1903772,113,Twente,True,469,350,15,2,11,26,6
Eredivisie,1903807,762,FC Volendam,False,259,183,4,0,2,17,8
Eredivisie,1903807,758,FC Groningen,True,532,437,26,3,18,17,4
Eredivisie,1903813,129,PSV Eindhoven,True,599,519,21,4,17,10,4
Eredivisie,1903813,870,Heracles,False,314,233,11,3,8,16,13
Eredivisie,1903818,116,NEC Nijmegen,False,546,446,16,2,14,15,9
Eredivisie,1903818,876,Telstar,True,270,180,10,2,5,29,11
Eredivisie,1903823,242,Fortuna Sittard,False,566,449,11,0,8,11,5
Eredivisie,1903823,868,PEC Zwolle,True,316,225,8,1,4,20,6
Eredivisie,1903916,242,Fortuna Sittard,False,487,409,8,1,6,26,12
Eredivisie,1903916,130,Ajax,True,608,545,21,4,16,18,9
Eredivisie,1903918,867,Excelsior,True,485,386,11,1,9,10,14
Eredivisie,1903918,243,AZ Alkmaar,False,586,488,16,2,14,12,10
Eredivisie,1903926,758,FC Groningen,True,461,362,11,1,10,24,7
Eredivisie,1903926,128,FC Utrecht,False,491,390,14,2,8,20,10
Eredivisie,1903932,783,NAC Breda,False,372,279,13,1,10,15,5
Eredivisie,1903932,870,Heracles,True,418,304,14,0,7,20,9
Eredivisie,1903931,303,Sparta Rotterdam,False,393,298,9,0,5,18,12
Eredivisie,1903931,130,Ajax,True,536,432,22,4,19,18,10
Eredivisie,1903937,242,Fortuna Sittard,False,315,200,13,2,10,20,12
Eredivisie,1903937,762,FC Volendam,True,521,394,16,1,9,15,8
Eredivisie,1903944,287,SC Heerenveen,True,420,337,12,3,9,14,9
Eredivisie,1903944,876,Telstar,False,536,446,20,0,16,15,11
Eredivisie,1903947,129,PSV Eindhoven,True,624,471,12,2,11,21,2
Eredivisie,1903947,116,NEC Nijmegen,False,267,149,17,3,11,18,8
Eredivisie,1903773,303,Sparta Rotterdam,False,430,322,19,1,13,23,5
Eredivisie,1903773,867,Excelsior,True,488,365,17,0,14,10,9
Eredivisie,1903774,870,Heracles,True,440,356,19,1,12,20,4
Eredivisie,1903774,243,AZ Alkmaar,False,406,335,25,2,16,18,3
Eredivisie,1903775,128,FC Utrecht,True,398,285,14,0,12,11,11
Eredivisie,1903775,758,FC Groningen,False,485,366,13,1,10,22,5
Eredivisie,1903776,242,Fortuna Sittard,False,396,304,9,3,7,17,9
Eredivisie,1903776,876,Telstar,True,517,413,18,1,12,14,4
Eredivisie,1903802,256,Feyenoord,False,584,478,18,0,12,9,9
Eredivisie,1903802,130,Ajax,True,422,349,15,2,13,20,16
Eredivisie,1903810,783,NAC Breda,True,570,481,16,1,11,16,16
Eredivisie,1903810,128,FC Utrecht,False,448,371,11,1,8,20,14
Eredivisie,1903816,287,SC Heerenveen,False,435,316,20,3,13,10,6
Eredivisie,1903816,303,Sparta Rotterdam,True,475,366,12,0,5,23,15
Eredivisie,1903820,113,Twente,True,521,427,23,2,19,14,3
Eredivisie,1903820,874,Go Ahead Eagles,False,450,342,6,0,4,10,8
Eredivisie,1903924,874,Go Ahead Eagles,False,207,130,4,0,4,17,5
Eredivisie,1903924,256,Feyenoord,True,568,470,33,1,25,14,6
Eredivisie,1903928,287,SC Heerenveen,True,429,334,11,4,8,16,8
Eredivisie,1903928,868,PEC Zwolle,False,534,441,12,2,9,21,8
Eredivisie,1903938,113,Twente,False,525,414,20,1,14,20,9
Eredivisie,1903938,876,Telstar,True,465,353,14,1,12,23,19
Eredivisie,1903934,870,Heracles,False,415,325,6,0,4,22,5
Eredivisie,1903934,243,AZ Alkmaar,True,458,366,14,4,9,21,6
Eredivisie,1903940,256,Feyenoord,True,398,302,16,2,12,19,8
Eredivisie,1903940,867,Excelsior,False,424,307,12,1,8,22,8
Eredivisie,1903942,783,NAC Breda,False,490,366,20,0,13,16,5
Eredivisie,1903942,874,Go Ahead Eagles,True,386,301,11,6,8,9,12
Eredivisie,1903950,113,Twente,True,587,463,16,0,10,16,10
Eredivisie,1903950,128,FC Utrecht,False,375,261,10,2,6,16,16
Eredivisie,1903742,868,PEC Zwolle,False,433,355,10,2,8,20,13
Eredivisie,1903742,876,Telstar,True,490,382,11,0,8,12,7
